Arabic Root Word,ChapterNo,VerseNo,Actual Arabic Word,
ا ف ك,43,87,يُؤۡفَكُوۡنَۙ‏,
ا ل ه,43,87,اللّٰهُ‌,
ا ن ي,43,87,فَاَنّٰى,
خ ل ق,43,87,خَلَقَهُمۡ,
س ا ل,43,87,سَاَلۡـتَهُمۡ,
ق و ل,43,87,لَيَقُوۡلُنَّ,
ا م ن,43,88,يُؤۡمِنُوۡنَ‌ۘ‏,
ر ب ب,43,88,يٰرَبِّ,
ق و ل,43,88,وَقِيۡلِهٖ,
ق و م,43,88,قَوۡمٌ,
س ل م,43,89,سَلٰمٌ‌ؕ,
ص ف ح,43,89,فَاصۡفَحۡ,
ع ل م,43,89,يَعۡلَمُوۡنَ‏,
ق و ل,43,89,وَقُلۡ,
ذ ك ر,43, a Reminder,44,Noun
ص د د,43, turn them,37,Verb
ا ل ه,43,,,
ب ي ن,44,2,الۡمُبِيۡنِۛ ۙ‏,
ك ت ب,44,2,وَالۡكِتٰبِ,
ب ر ك,44,3,مُّبٰرَكَةٍ‌,
ك و ن,44,3,كُنَّا,
ل ي ل,44,3,لَيۡلَةٍ,
ن ذ ر,44,3,مُنۡذِرِيۡنَ‏,
ن ز ل,44,3,اَنۡزَلۡنٰهُ,
ح ك م,44,4,حَكِيۡمٍۙ‏,
ف ر ق,44,4,يُفۡرَقُ,
ك ل ل,44,4,كُلُّ,
ر س ل,44,5,مُرۡسِلِيۡنَ‌ۚ‏,
ع ن د,44,5,عِنۡدِنَا‌ؕ,
ك و ن,44,5,كُنَّا,
ر ب ب,44,6,رَّبِّكَ‌ؕ,
ر ح م,44,6,رَحۡمَةً,
س م ع,44,6,السَّمِيۡعُ,
ع ل م,44,6,الۡعَلِيۡمُۙ‏,
ا ر ض,44,7,وَالۡاَرۡضِ,
ب ي ن,44,7,بَيۡنَهُمَا‌ۘ,
ر ب ب,44,7,رَبِّ,
س م و,44,7,السَّمٰوٰتِ,
ك و ن,44,7,كُنۡتُمۡ,
ي ق ن,44,7,مُّوۡقِنِيۡنَ‏,
ا ب و,44,8,اٰبَآٮِٕكُمُ,
ا و ل,44,8,الۡاَوَّلِيۡنَ‏,
إِلَّا,44,8,اِلَّا,
ح ي ي,44,8,يُحۡىٖ,
ر ب ب,44,8,رَبُّكُمۡ,
ر ب ب,44,8,وَرَبُّ,
م و ت,44,8,وَيُمِيۡتُ‌ؕ,
ش ك ك,44,9,شَكٍّ,
ل ع ب,44,9,يَّلۡعَبُوۡنَ‏,
ب ي ن,44,10,مُّبِيۡنٍۙ‏,
د خ ن,44,10,بِدُخَانٍ,
ر ق ب,44,10,فَارۡتَقِبۡ,
س م و,44,10,السَّمَآءُ,
ي و م,44,10,يَوۡمَ,
ا ل م,44,11,اَلِيۡمٌ‏,
ع ذ ب,44,11,عَذَابٌ,
غ ش و,44,11,يَغۡشَى,
ن و س,44,11,النَّاسَ‌ؕ,
ا م ن,44,12,مُؤۡمِنُوۡنَ‏,
ر ب ب,44,12,رَّبَّنَا,
ع ذ ب,44,12,الۡعَذَابَ,
ك ش ف,44,12,اكۡشِفۡ,
ا ن ي,44,13,اَنّٰى,
ب ي ن,44,13,مُّبِيۡنٌۙ‏,
ج ي ا,44,13,جَآءَهُمۡ,
ذ ك ر,44,13,الذِّكۡرٰى,
ر س ل,44,13,رَسُوۡلٌ,
ج ن ن,44,14,مَّجۡنُوۡنٌ‌ۘ‏,
ع ل م,44,14,مُعَلَّمٌ,
ق و ل,44,14,وَقَالُوۡا,
و ل ي,44,14,تَوَلَّوۡا,
ع ذ ب,44,15,الۡعَذَابِ,
ع و د,44,15,عَآٮِٕدُوۡنَ‌ۘ‏,
ق ل ل,44,15,قَلِيۡلاً‌,
ك ش ف,44,15,كَاشِفُوۡا,
ب ط ش,44,16,نَبۡطِشُ,
ب ط ش,44,16,الۡبَطۡشَةَ,
ك ب ر,44,16,الۡكُبۡرٰى‌ۚ,
ن ق م,44,16,مُنۡتَقِمُوۡنَ‏,
ي و م,44,16,يَوۡمَ,
ج ي ا,44,17,وَجَآءَهُمۡ,
ر س ل,44,17,رَسُوۡلٌ,
ف ت ن,44,17,فَتَنَّا,
ق ب ل,44,17,قَبۡلَهُمۡ,
ق و م,44,17,قَوۡمَ,
ك ر م,44,17,كَرِيۡمٌۙ‏,
ا د ي,44,18,اَدُّوۡۤا,
ا ل ه,44,18,اللّٰهِ‌ؕ,
ا م ن,44,18,اَمِيۡنٌۙ‏,
إِلَىٰ,44,18,اِلَىَّ,
ر س ل,44,18,رَسُوۡلٌ,
ع ب د,44,18,عِبَادَ,
ا ل ه,44,19,اللّٰهِ‌ۚ,
ب ي ن,44,19,مُّبِيۡنٍ‌ۚ‏,
س ل ط,44,19,بِسُلۡطٰنٍ,
ع ل و,44,19,تَعۡلُوۡا,
ر ب ب,44,20,بِرَبِّىۡ,
ر ب ب,44,20,وَرَبِّكُمۡ,
ر ج م,44,20,تَرۡجُمُوۡنِۚ‏,
ع و ذ,44,20,عُذۡتُ,
ا م ن,44,21,تُؤۡمِنُوۡا,
ع ز ل,44,21,فَاعۡتَزِلُوۡنِ‏,
ج ر م,44,22,مُّجۡرِمُوۡنَ‏,
د ع و,44,22,فَدَعَا,
ر ب ب,44,22,رَبَّهٗۤ,
ق و م,44,22,قَوۡمٌ,
ت ب ع,44,23,مُّتَّبَعُوۡنَۙ‏,
س ر ي,44,23,فَاَسۡرِ,
ع ب د,44,23,بِعِبَادِىۡ,
ل ي ل,44,23,لَيۡلاً,
ب ح ر,44,24,الۡبَحۡرَ,
ت ر ك,44,24,وَاتۡرُكِ,
ج ن د,44,24,جُنۡدٌ,
ر ه و,44,24,رَهۡوًا‌ؕ,
غ ر ق,44,24,مُّغۡرَقُوۡنَ‏,
ت ر ك,44,25,تَرَكُوۡا,
ج ن ن,44,25,جَنّٰتٍ,
ع ي ن,44,25,وَّعُيُوۡنٍۙ‏,
ز ر ع,44,26,وَّزُرُوۡعٍ,
ق و م,44,26,وَّمَقَامٍ,
ك ر م,44,26,كَرِيۡمٍۙ‏,
ف ك ه,44,27,فٰكِهِيۡنَۙ‏,
ك و ن,44,27,كَانُوۡا,
ن ع م,44,27,وَّنَعۡمَةٍ,
ا خ ر,44,28,اٰخَرِيۡنَ‏,
ق و م,44,28,قَوۡمًا,
و ر ث,44,28,وَاَوۡرَثۡنٰهَا,
ا ر ض,44,29,وَالۡاَرۡضُ,
ب ك ي,44,29,بَكَتۡ,
س م و,44,29,السَّمَآءُ,
ك و ن,44,29,كَانُوۡا,
ن ظ ر,44,29,مُنۡظَرِيۡنَ‏,
إِسْرَائِيل,44,30,اِسۡرآءِيۡلَ,
ب ن ي,44,30,بَنِىۡۤ,
ع ذ ب,44,30,الۡعَذَابِ,
ن ج و,44,30,نَجَّيۡنَا,
ه و ن,44,30,الۡمُهِيۡنِۙ‏,
س ر ف,44,31,الۡمُسۡرِفِيۡنَ‏,
ع ل و,44,31,عَالِيًا,
ك و ن,44,31,كَانَ,
خ ي ر,44,32,اخۡتَرۡنٰهُمۡ,
ع ل م,44,32,عِلۡمٍ,
ع ل م,44,32,الۡعٰلَمِيۡنَ‌ۚ‏,
ا ي ي,44,33,الۡاٰيٰتِ,
ب ل و,44,33,بَلٰٓؤٌا,
ب ي ن,44,33,مُّبِيۡنٌ‏,
ا و ل,44,35,الۡاُوۡلٰى,
إِلَّا,44,35,اِلَّا,
م و ت,44,35,مَوۡتَتُنَا,
ن ش ر,44,35,بِمُنۡشَرِيۡنَ‏,
ا ب و,44,36,بِاٰبَآٮِٕنَاۤ,
ص د ق,44,36,صٰدِقِيۡنَ‏,
ك و ن,44,36,كُنۡتُمۡ,
ٱلَّذِى,44,37,وَّالَّذِيۡنَ,
أَم,44,37,اَمۡ,
ج ر م,44,37,مُجۡرِمِيۡنَ‏,
خ ي ر,44,37,خَيۡرٌ,
ق ب ل,44,37,قَبۡلِهِمۡ‌ؕ,
ق و م,44,37,قَوۡمُ,
ك و ن,44,37,كَانُوۡا,
ه ل ك,44,37,اَهۡلَكۡنٰهُمۡ‌,
ا ر ض,44,38,وَالۡاَرۡضَ,
ب ي ن,44,38,بَيۡنَهُمَا,
خ ل ق,44,38,خَلَقۡنَا,
س م و,44,38,السَّمٰوٰتِ,
ل ع ب,44,38,لٰعِبِيۡنَ‏,
إِلَّا,44,39,اِلَّا,
ح ق ق,44,39,بِالۡحَقِّ,
خ ل ق,44,39,خَلَقۡنٰهُمَاۤ,
ع ل م,44,39,يَعۡلَمُوۡنَ‏,
ك ث ر,44,39,اَكۡثَرَهُمۡ,
ج م ع,44,40,اَجۡمَعِيۡنَۙ‏,
ف ص ل,44,40,الۡفَصۡلِ,
و ق ت,44,40,مِيۡقَاتُهُمۡ,
ي و م,44,40,يَوۡمَ,
ش ي ا,44,41,شَيۡــًٔا,
غ ن ي,44,41,يُغۡنِىۡ,
ن ص ر,44,41,يُنۡصَرُوۡنَۙ‏,
و ل ي,44,41,مَوۡلًى,
و ل ي,44,41,مَّوۡلًى,
ي و م,44,41,يَوۡمَ,
ا ل ه,44,42,اللّٰهُ‌ؕ,
إِلَّا,44,42,اِلَّا,
ر ح م,44,42,رَّحِمَ,
ر ح م,44,42,الرَّحِيۡمُ‏,
ع ز ز,44,42,الۡعَزِيۡزُ,
ز ق م,44,43,الزَّقُّوۡمِۙ‏,
ش ج ر,44,43,شَجَرَتَ,
ط ع م,44,44,طَعَامُ,
ب ط ن,44,45,الۡبُطُوۡنِۙ‏,
غ ل ي,44,45,يَغۡلِىۡ,
م ه ل,44,45,كَالۡمُهۡلِ ۛۚ,
ح م م,44,46,الۡحَمِيۡمِ‏,
غ ل ي,44,46,كَغَلۡىِ,
ا خ ذ,44,47,خُذُوۡهُ,
إِلَىٰ,44,47,اِلٰى,
ج ح م,44,47,الۡجَحِيۡمِۙ‏,
س و ي,44,47,سَوَآءِ,
ع ت ل,44,47,فَاعۡتِلُوۡهُ,
ح م م,44,48,الۡحَمِيۡمِؕ‏,
ر ا س,44,48,رَاۡسِهٖ,
ص ب ب,44,48,صُبُّوۡا,
ع ذ ب,44,48,عَذَابِ,
ف و ق,44,48,فَوۡقَ,
ع ز ز,44,49,الۡعَزِيۡزُ,
ك ر م,44,49,الۡكَرِيۡمُ‏,
ك و ن,44,50,كُنۡتُمۡ,
م ر ي,44,50,تَمۡتَرُوۡنَ‏,
ا م ن,44,51,اَمِيۡنٍۙ‏,
ق و م,44,51,مَقَامٍ,
و ق ي,44,51,الۡمُتَّقِيۡنَ,
ج ن ن,44,52,جَنّٰتٍ,
ع ي ن,44,52,وَّعُيُوۡنٍۙ ۚ‏,
إِسْتَبْرَق,44,53,وَّاِسۡتَبۡرَقٍ,
ق ب ل,44,53,مُّتَقٰبِلِيۡنَۚ ۙ‏,
ل ب س,44,53,يَّلۡبَسُوۡنَ,
ح و ر,44,54,بِحُوۡرٍ,
ز و ج,44,54,وَزَوَّجۡنٰهُمۡ,
ع ي ن,44,54,عِيۡنٍؕ‏,
ا م ن,44,55,اٰمِنِيۡنَۙ‏,
د ع و,44,55,يَدۡعُوۡنَ,
ف ك ه,44,55,فَاكِهَةٍ,
ك ل ل,44,55,بِكُلِّ,
ا و ل,44,56,الۡاُوۡلٰى‌ ۚ,
إِلَّا,44,56,اِلَّا,
ج ح م,44,56,الۡجَحِيۡمِۙ‏,
ع ذ ب,44,56,عَذَابَ,
م و ت,44,56,الۡمَوۡتَ,
م و ت,44,56,الۡمَوۡتَةَ,
و ق ي,44,56,وَوَقٰٮهُمۡ,
ر ب ب,44,57,رَّبِّكَ‌ؕ,
ع ظ م,44,57,الۡعَظِيۡمُ‏,
ف ض ل,44,57,فَضۡلاً,
ف و ز,44,57,الۡفَوۡزُ,
ذ ك ر,44,58,يَتَذَكَّرُوۡنَ‏,
ل س ن,44,58,بِلِسَانِكَ,
ي س ر,44,58,يَسَّرۡنٰهُ,
ر ق ب,44,59,فَارۡتَقِبۡ,
ر ق ب,44,59,مُّرۡتَقِبُوۡنَ‏,
ق و ل,44, they say,34,Verb
ا ل ه,45,2,اللّٰهِ,
ح ك م,45,2,الۡحَكِيۡمِ‏,
ع ز ز,45,2,الۡعَزِيۡزِ,
ك ت ب,45,2,الۡكِتٰبِ,
ن ز ل,45,2,تَنۡزِيۡلُ,
ا ر ض,45,3,وَالۡاَرۡضِ,
ا م ن,45,3,لِّلۡمُؤۡمِنِيۡنَؕ‏,
ا ي ي,45,3,لَاٰيٰتٍ,
س م و,45,3,السَّمٰوٰتِ,
ا ي ي,45,4,اٰيٰتٌ,
ب ث ث,45,4,يَبُثُّ,
خ ل ق,45,4,خَلۡقِكُمۡ,
د ب ب,45,4,دَآبَّةٍ,
ق و م,45,4,لِّقَوۡمٍ,
ي ق ن,45,4,يُّوۡقِنُوۡنَۙ‏,
ا ر ض,45,5,الۡاَرۡضَ,
ا ل ه,45,5,اللّٰهُ,
ا ي ي,45,5,اٰيٰتٌ,
ب ع د,45,5,بَعۡدَ,
ح ي ي,45,5,فَاَحۡيَا,
خ ل ف,45,5,وَاخۡتِلَافِ,
ر ز ق,45,5,رِّزۡقٍ,
ر و ح,45,5,الرِّيٰحِ,
س م و,45,5,السَّمَآءِ,
ص ر ف,45,5,وَتَصۡرِيۡفِ,
ع ق ل,45,5,يَّعۡقِلُوۡنَ‏,
ق و م,45,5,لِّقَوۡمٍ,
ل ي ل,45,5,الَّيۡلِ,
م و ت,45,5,مَوۡتِهَا,
ن ز ل,45,5,اَنۡزَلَ,
ن ه ر,45,5,وَالنَّهَارِ,
ا ل ه,45,6,اللّٰهِ,
ا ل ه,45,6,اللّٰهِ,
ا م ن,45,6,يُؤۡمِنُوۡنَ‏,
ا ي ي,45,6,اٰيٰتُ,
ا ي ي,45,6,وَاٰيٰتِهٖ,
ب ع د,45,6,بَعۡدَ,
ت ل و,45,6,نَـتۡلُوۡهَا,
ح د ث,45,6,حَدِيۡثِۭ,
ح ق ق,45,6,بِالۡحَقِّ‌ ‌ۚ,
ا ف ك,45,7,اَفَّاكٍ,
ك ل ل,45,7,لِّـكُلِّ,
ا ل م,45,8,اَلِيۡمٍ‏,
ا ل ه,45,8,اللّٰهِ,
ا ي ي,45,8,اٰيٰتِ,
ب ش ر,45,8,فَبَشِّرۡهُ,
ت ل و,45,8,تُتۡلٰى,
س م ع,45,8,يَّسۡمَعُ,
س م ع,45,8,يَسۡمَعۡهَا‌ۚ,
ص ر ر,45,8,يُصِرُّ,
ع ذ ب,45,8,بِعَذَابٍ,
ك ب ر,45,8,مُسۡتَكۡبِرًا,
ا خ ذ,45,9,اتَّخَذَهَا,
ا ي ي,45,9,اٰيٰتِنَا,
إِذَا,45,9,وَاِذَا,
ش ي ا,45,9,شَيۡـًٔـا,
ع ذ ب,45,9,عَذَابٌ,
ع ل م,45,9,عَلِمَ,
ه ز ا,45,9,هُزُوًا‌ؕ,
ه و ن,45,9,مُّهِيۡنٌؕ‏,
ا خ ذ,45,10,اتَّخَذُوۡا,
ا ل ه,45,10,اللّٰهِ,
د و ن,45,10,دُوۡنِ,
ش ي ا,45,10,شَيۡـًٔـا,
ع ذ ب,45,10,عَذَابٌ,
ع ظ م,45,10,عَظِيۡمٌؕ‏,
غ ن ي,45,10,يُغۡنِىۡ,
ك س ب,45,10,كَسَبُوۡا,
و ر ي,45,10,وَّرَآٮِٕهِمۡ,
و ل ي,45,10,اَوۡلِيَآءَ‌ ۚ,
ٱلَّذِى,45,11,وَالَّذِيۡنَ,
ا ل م,45,11,اَلِيۡمٌ‏,
ا ي ي,45,11,بِاٰيٰتِ,
ر ب ب,45,11,رَبِّهِمۡ,
ر ج ز,45,11,رِّجۡزٍ,
ع ذ ب,45,11,عَذَابٌ,
ك ف ر,45,11,كَفَرُوۡا,
ه د ي,45,11,هُدًى‌ ‌ۚ,
ٱلَّذِى,45,12,الَّذِىۡ,
ا ل ه,45,12,اللّٰهُ,
ب ح ر,45,12,الۡبَحۡرَ,
ب غ ي,45,12,وَلِتَبۡتَغُوۡا,
ج ر ي,45,12,لِتَجۡرِىَ,
س خ ر,45,12,سَخَّرَ,
ش ك ر,45,12,تَشۡكُرُوۡنَ‌ۚ‏,
ف ض ل,45,12,فَضۡلِهٖ,
ف ل ك,45,12,الۡفُلۡكُ,
ا ر ض,45,13,الۡاَرۡضِ,
ا ي ي,45,13,لَاٰيٰتٍ,
ج م ع,45,13,جَمِيۡعًا,
س خ ر,45,13,وَسَخَّرَ,
س م و,45,13,السَّمٰوٰتِ,
ف ك ر,45,13,يَّتَفَكَّرُوۡنَ‏,
ق و م,45,13,لِّقَوۡمٍ,
ٱلَّذِى,45,14,لِّلَّذِيۡنَ,
ٱلَّذِى,45,14,لِلَّذِيۡنَ,
ا ل ه,45,14,اللّٰهِ,
ا م ن,45,14,اٰمَنُوۡا,
ج ز ي,45,14,لِيَجۡزِىَ,
ر ج و,45,14,يَرۡجُوۡنَ,
غ ف ر,45,14,يَغۡفِرُوۡا,
ق و ل,45,14,قُل,
ق و م,45,14,قَوۡمًۢا,
ك س ب,45,14,يَكۡسِبُوۡنَ‏,
ك و ن,45,14,كَانُوۡا,
ي و م,45,14,اَيَّامَ,
إِلَىٰ,45,15,اِلٰى,
ر ب ب,45,15,رَبِّكُمۡ,
ر ج ع,45,15,تُرۡجَعُوۡنَ‏,
س و ا,45,15,اَسَآءَ,
ص ل ح,45,15,صَالِحًـا,
ع م ل,45,15,عَمِلَ,
ن ف س,45,15,فَلِنَفۡسِهٖ‌ۚ,
إِسْرَائِيل,45,16,اِسۡرآءِيۡلَ,
ب ن ي,45,16,بَنِىۡۤ,
ح ك م,45,16,وَالۡحُكۡمَ,
ر ز ق,45,16,وَرَزَقۡنٰهُمۡ,
ط ي ب,45,16,الطَّيِّبٰتِ,
ع ل م,45,16,الۡعٰلَمِيۡنَ‌ۚ‏,
ف ض ل,45,16,وَفَضَّلۡنٰهُمۡ,
ك ت ب,45,16,الۡكِتٰبَ,
ن ب ا,45,16,وَالنُّبُوَّةَ,
إِلَّا,45,17,اِلَّا,
ب ع د,45,17,بَعۡدِ,
ب غ ي,45,17,بَغۡيًاۢ,
ب ي ن,45,17,بَيۡنَهُمۡ‌ؕ,
ب ي ن,45,17,بَيۡنَهُمۡ,
ب ي ن,45,17,بَيِّنٰتٍ,
ج ي ا,45,17,جَآءَهُمُ,
خ ل ف,45,17,اخۡتَلَفُوۡۤا,
خ ل ف,45,17,يَخۡتَلِفُوۡنَ‏,
ر ب ب,45,17,رَبَّكَ,
ع ل م,45,17,الۡعِلۡمُ ۙ,
ق ض ي,45,17,يَقۡضِىۡ,
ق و م,45,17,الۡقِيٰمَةِ,
ك و ن,45,17,كَانُوۡا,
ي و م,45,17,يَوۡمَ,
ٱلَّذِى,45,18,الَّذِيۡنَ,
ت ب ع,45,18,فَاتَّبِعۡهَا,
ت ب ع,45,18,تَتَّبِعۡ,
ج ع ل,45,18,جَعَلۡنٰكَ,
ش ر ع,45,18,شَرِيۡعَةٍ,
ع ل م,45,18,يَعۡلَمُوۡنَ‏,
ه و ي,45,18,اَهۡوَآءَ,
ا ل ه,45,19,اللّٰهِ,
ا ل ه,45,19,وَّاللّٰهُ,
ب ع ض,45,19,بَعۡضُهُمۡ,
ب ع ض,45,19,بَعۡضٍ‌ ۚ,
ش ي ا,45,19,شَيۡـًٔـا‌ؕ,
ظ ل م,45,19,الظّٰلِمِيۡنَ,
غ ن ي,45,19,يُّغۡنُوۡا,
و ق ي,45,19,الۡمُتَّقِيۡنَ‏,
و ل ي,45,19,اَوۡلِيَآءُ,
و ل ي,45,19,وَلِىُّ,
ب ص ر,45,20,بَصَاٮِٕرُ,
ر ح م,45,20,وَّرَحۡمَةٌ,
ق و م,45,20,لِّقَوۡمٍ,
ن و س,45,20,لِلنَّاسِ,
ه د ي,45,20,وَهُدًى,
ي ق ن,45,20,يُّوۡقِنُوۡنَ‏,
ٱلَّذِى,45,21,الَّذِيۡنَ,
ٱلَّذِى,45,21,كَالَّذِيۡنَ,
ا م ن,45,21,اٰمَنُوۡا,
أَم,45,21,اَمۡ,
ج ر ح,45,21,اجۡتَرَحُوۡا,
ج ع ل,45,21,نَّجۡعَلَهُمۡ,
ح س ب,45,21,حَسِبَ,
ح ك م,45,21,يَحۡكُمُوۡنَ‏,
ح ي ي,45,21,مَّحۡيَاهُمۡ,
س و ا,45,21,سَآءَ,
س و ا,45,21,السَّيِّاٰتِ,
س و ي,45,21,سَوَآءً,
ص ل ح,45,21,الصّٰلِحٰتِ ۙ,
ع م ل,45,21,وَعَمِلُوۡا,
م و ت,45,21,وَمَمَاتُهُمۡ‌ؕ,
ا ر ض,45,22,وَالۡاَرۡضَ,
ا ل ه,45,22,اللّٰهُ,
ج ز ي,45,22,وَلِتُجۡزٰى,
ح ق ق,45,22,بِالۡحَقِّ,
خ ل ق,45,22,وَخَلَقَ,
س م و,45,22,السَّمٰوٰتِ,
ظ ل م,45,22,يُظۡلَمُوۡنَ‏,
ك س ب,45,22,كَسَبَتۡ,
ك ل ل,45,22,كُلُّ,
ن ف س,45,22,نَفۡسٍۢ,
ا خ ذ,45,23,اتَّخَذَ,
ا ل ه,45,23,اللّٰهُ,
ا ل ه,45,23,اللّٰهِ‌ؕ,
ب ص ر,45,23,بَصَرِهٖ,
ب ع د,45,23,بَعۡدِ,
ج ع ل,45,23,وَجَعَلَ,
خ ت م,45,23,وَّخَتَمَ,
ذ ك ر,45,23,تَذَكَّرُوۡنَ‏,
ر ا ي,45,23,اَفَرَءَيۡتَ,
س م ع,45,23,سَمۡعِهٖ,
ع ل م,45,23,عِلۡمٍ,
غ ش و,45,23,غِشٰوَةً ؕ,
ق ل ب,45,23,وَقَلۡبِهٖ,
ه د ي,45,23,يَّهۡدِيۡهِ,
ه و ي,45,23,هٰوٮهُ,
إِلَّا,45,24,اِلَّا,
إِلَّا,45,24,اِلَّا,
إِلَّا,45,24,اِلَّا,
ح ي ي,45,24,وَنَحۡيَا,
ح ي ي,45,24,حَيَاتُنَا,
د ن و,45,24,الدُّنۡيَا,
د ه ر,45,24,الدَّهۡرُ‌ؕ,
ظ ن ن,45,24,يَظُنُّوۡنَ‏,
ع ل م,45,24,عِلۡمٍ‌ ۚ,
ق و ل,45,24,وَقَالُوۡا,
م و ت,45,24,نَمُوۡتُ,
ه ل ك,45,24,يُهۡلِكُنَاۤ,
ا ب و,45,25,بِاٰبَآٮِٕنَاۤ,
ا ي ي,45,25,اٰيٰتُنَا,
إِذَا,45,25,وَاِذَا,
إِلَّا,45,25,اِلَّاۤ,
ب ي ن,45,25,بَيِّنٰتٍ,
ت ل و,45,25,تُتۡلٰى,
ح ج ج,45,25,حُجَّتَهُمۡ,
ص د ق,45,25,صٰدِقِيۡنَ‏,
ق و ل,45,25,قَالُوۡا,
ك و ن,45,25,كَانَ,
ك و ن,45,25,كُنۡتُمۡ,
ا ل ه,45,26,اللّٰهُ,
إِلَىٰ,45,26,اِلٰى,
ج م ع,45,26,يَجۡمَعُكُمۡ,
ح ي ي,45,26,يُحۡيِيۡكُمۡ,
ر ي ب,45,26,رَيۡبَ,
ع ل م,45,26,يَعۡلَمُوۡنَ‏,
ق و ل,45,26,قُلِ,
ق و م,45,26,الۡقِيٰمَةِ,
ك ث ر,45,26,اَكۡثَرَ,
م و ت,45,26,يُمِيۡتُكُمۡ,
ن و س,45,26,النَّاسِ,
ي و م,45,26,يَوۡمِ,
ا ر ض,45,27,وَالۡاَرۡضِ‌ؕ,
ا ل ه,45,27,وَلِلّٰهِ,
ب ط ل,45,27,الۡمُبۡطِلُوۡنَ‏,
خ س ر,45,27,يَّخۡسَرُ,
س م و,45,27,السَّمٰوٰتِ,
س و ع,45,27,السَّاعَةُ,
ق و م,45,27,تَقُوۡمُ,
م ل ك,45,27,مُلۡكُ,
ي و م,45,27,وَيَوۡمَ,
إِلَىٰ,45,28,اِلٰى,
ج ث و,45,28,جَاثِيَةً‌,
ج ز ي,45,28,تُجۡزَوۡنَ,
د ع و,45,28,تُدۡعَىٰۤ,
ر ا ي,45,28,وَتَرٰى,
ع م ل,45,28,تَعۡمَلُوۡنَ‏,
ك ت ب,45,28,كِتٰبِهَا ؕ,
ك ل ل,45,28,كُلَّ,
ك ل ل,45,28,كُلُّ,
ك و ن,45,28,كُنۡتُمۡ,
ي و م,45,28,الۡيَوۡمَ,
ح ق ق,45,29,بِالۡحَقِّ‌ؕ,
ع م ل,45,29,تَعۡمَلُوۡنَ‏,
ك ت ب,45,29,كِتٰبُنَا,
ك و ن,45,29,كُنَّا,
ك و ن,45,29,كُنۡتُمۡ,
ن س خ,45,29,نَسۡتَنۡسِخُ,
ن ط ق,45,29,يَنۡطِقُ,
ٱلَّذِى,45,30,الَّذِيۡنَ,
ا م ن,45,30,اٰمَنُوۡا,
أَمَّا,45,30,فَاَمَّا,
ب ي ن,45,30,الۡمُبِيۡنُ‏,
د خ ل,45,30,فَيُدۡخِلُهُمۡ,
ر ب ب,45,30,رَبُّهُمۡ,
ر ح م,45,30,رَحۡمَتِهٖ‌ؕ,
ص ل ح,45,30,الصّٰلِحٰتِ,
ع م ل,45,30,وَعَمِلُوۡا,
ف و ز,45,30,الۡفَوۡزُ,
ٱلَّذِى,45,31,الَّذِيۡنَ,
ا ي ي,45,31,اٰيٰتِىۡ,
أَمَّا,45,31,وَاَمَّا,
ت ل و,45,31,تُتۡلٰى,
ج ر م,45,31,مُّجۡرِمِيۡنَ‏,
ق و م,45,31,قَوۡمًا,
ك ب ر,45,31,فَاسۡتَكۡبَرۡتُمۡ,
ك ف ر,45,31,كَفَرُوۡۤا,
ك و ن,45,31,تَكُنۡ,
ك و ن,45,31,وَكُنۡتُمۡ,
ا ل ه,45,32,اللّٰهِ,
إِذَا,45,32,وَاِذَا,
إِلَّا,45,32,اِلَّا,
ح ق ق,45,32,حَقٌّ,
د ر ي,45,32,نَدۡرِىۡ,
ر ي ب,45,32,رَيۡبَ,
س و ع,45,32,وَّالسَّاعَةُ,
س و ع,45,32,السَّاعَةُۙ,
ظ ن ن,45,32,ظَنًّا,
ظ ن ن,45,32,نَّظُنُّ,
ق و ل,45,32,قِيۡلَ,
ق و ل,45,32,قُلۡتُمۡ,
و ع د,45,32,وَعۡدَ,
ي ق ن,45,32,بِمُسۡتَيۡقِنِيۡنَ‏,
ب د و,45,33,وَبَدَا,
ح ي ق,45,33,وَحَاقَ,
س و ا,45,33,سَيِّاٰتُ,
ع م ل,45,33,عَمِلُوۡا,
ك و ن,45,33,كَانُوۡا,
ه ز ا,45,33,يَسۡتَهۡزِءُوۡنَ‏,
ا و ي,45,34,وَمَاۡوٰٮكُمُ,
ق و ل,45,34,وَقِيۡلَ,
ل ق ي,45,34,لِقَآءَ,
ن س ي,45,34,نَنۡسٰٮكُمۡ,
ن س ي,45,34,نَسِيۡتُمۡ,
ن ص ر,45,34,نّٰصِرِيۡنَ‏,
ن و ر,45,34,النَّارُ,
ي و م,45,34,يَوۡمِكُمۡ,
ي و م,45,34,الۡيَوۡمَ,
ا خ ذ,45,35,اتَّخَذۡتُمۡ,
ا ل ه,45,35,اللّٰهِ,
ا ي ي,45,35,اٰيٰتِ,
ح ي ي,45,35,الۡحَيٰوةُ,
خ ر ج,45,35,يُخۡرَجُوۡنَ,
د ن و,45,35,الدُّنۡيَا‌ ۚ,
ع ت ب,45,35,يُسۡتَعۡتَبُوۡنَ‏,
غ ر ر,45,35,وَّغَرَّتۡكُمُ,
ه ز ا,45,35,هُزُوًا,
ي و م,45,35,فَالۡيَوۡمَ,
ا ر ض,45,36,الۡاَرۡضِ,
ا ل ه,45,36,فَلِلّٰهِ,
ح م د,45,36,الۡحَمۡدُ,
ر ب ب,45,36,رَبِّ,
ر ب ب,45,36,وَرَبِّ,
